BugID, ResolutionTime, BugStatus, BugResolution, NumberComments,  NumberAuthors, NumberCC, BugStatusHistory, BugResolutionHistory, BugStatusResolutionHistory 
698845, 124, RESOLVED, WORKSFORME, 3, 1, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
711744, 61, RESOLVED, WORKSFORME, 5, 4, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
708395, 33, RESOLVED, WORKSFORME, 4, 3, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
703452, 216, RESOLVED, WORKSFORME, 1, 1, 1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
730026, 285, RESOLVED, WORKSFORME, 1, 2, 1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
721937, 516, RESOLVED, WORKSFORME, 3, 3, 4,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
705256, 46, RESOLVED, WORKSFORME, 8, 6, 12,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
698950, 65, RESOLVED, WORKSFORME, 1, 1, 1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
712564, 28, VERIFIED, WORKSFORME, 6, 5, 5,NEW > RESOLVED > VERIFIED, --- > WORKSFORME, , 
715279, 212, RESOLVED, WORKSFORME, 6, 3, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
718965, 19, VERIFIED, WORKSFORME, 2, 2, 2,NEW > RESOLVED > VERIFIED, --- > WORKSFORME, , 
711752, 103, VERIFIED, WONTFIX, 9, 6, 7,NEW > RESOLVED > REOPENED > ASSIGNED > RESOLVED > VERIFIED, --- > WORKSFORME > --- > WONTFIX, , 
712583, 16, RESOLVED, WORKSFORME, 1, 2, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
715281, 201, RESOLVED, WORKSFORME, 4, 3, 5,NEW > RESOLVED, --- > FIXED > WORKSFORME, , 
709728, 88, RESOLVED, WORKSFORME, 3, 3, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
710828, 69, RESOLVED, WORKSFORME, 5, 4, 3,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
706023, 114, RESOLVED, WORKSFORME, 9, 4, 5,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
714153, 26, RESOLVED, WORKSFORME, 4, 3, 1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
722298, 396, RESOLVED, WORKSFORME, 1, 1, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
709804, 84, RESOLVED, WORKSFORME, 0, 1, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
724109, 69, RESOLVED, WORKSFORME, 6, 3, 9,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
719009, 6, RESOLVED, WORKSFORME, 3, 3, 4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
700304, 60, RESOLVED, WORKSFORME, 0, 1, 1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
707358, 55, RESOLVED, WORKSFORME, 4, 3, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
859800, 9, RESOLVED, WORKSFORME, 1, 2, 8,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
790120, 83, RESOLVED, WORKSFORME, 9, 4, 6,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
719121, 85, RESOLVED, WORKSFORME, 3, 2, 4,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
720300, 119, VERIFIED, FIXED, 16, 8, 6,NEW > RESOLVED > REOPENED > RESOLVED > VERIFIED, --- > WORKSFORME > --- > FIXED, , 
712685, 349, RESOLVED, WORKSFORME, 7, 4, 7,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
708685, 246, RESOLVED, WORKSFORME, 7, 4, 8,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
722582, 273, RESOLVED, WORKSFORME, 19, 9, 8,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
710128, 191, RESOLVED, WORKSFORME, 5, 3, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
724603, 72, VERIFIED, WORKSFORME, 8, 5, 5,NEW > RESOLVED > VERIFIED, --- > WORKSFORME, , 
711050, 70, RESOLVED, WORKSFORME, 9, 7, 5,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
712744, 67, VERIFIED, WORKSFORME, 10, 6, 5,NEW > RESOLVED > VERIFIED, --- > WORKSFORME, , 
715828, 167, RESOLVED, WORKSFORME, 13, 5, 5,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
699413, 64, RESOLVED, WORKSFORME, 4, 3, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
706594, 167, RESOLVED, WORKSFORME, 3, 2, 6,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
720454, 275, RESOLVED, WORKSFORME, 2, 3, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
712749, 16, RESOLVED, WORKSFORME, 4, 2, 6,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
714636, 171, RESOLVED, WORKSFORME, 4, 5, 5,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
708780, 283, VERIFIED, WORKSFORME, 18, 9, 10,NEW > RESOLVED > REOPENED > RESOLVED > VERIFIED, --- > WORKSFORME > --- > WORKSFORME, , 
722630, 56, RESOLVED, WORKSFORME, 5, 4, 7,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
717619, 416, VERIFIED, WORKSFORME, 12, 6, 8,NEW > RESOLVED > VERIFIED, --- > WORKSFORME, , 
711135, 47, RESOLVED, WORKSFORME, 2, 2, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
708795, 172, RESOLVED, WORKSFORME, 5, 5, 8,NEW > RESOLVED, --- > FIXED > WORKSFORME, , 
705451, 44, VERIFIED, FIXED, 7, 6, 5,NEW > RESOLVED > REOPENED > RESOLVED > VERIFIED, --- > WORKSFORME > --- > FIXED, , 
712018, 328, RESOLVED, FIXED, 38, 10, 13,UNCONFIRMED > NEW > RESOLVED > REOPENED > RESOLVED, --- > WORKSFORME > --- > FIXED, , 
673408, 591, VERIFIED, WORKSFORME, 6, 3, 4,UNCONFIRMED > NEW > RESOLVED > VERIFIED, --- > WORKSFORME, , 
704715, 44, RESOLVED, WORKSFORME, 4, 3, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
697828, 129, RESOLVED, WORKSFORME, 16, 3, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
727130, 16, RESOLVED, WORKSFORME, 3, 2, 3,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
764904, 172, RESOLVED, WORKSFORME, 7, 4, 9,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
703002, 71, RESOLVED, WORKSFORME, 6, 5, 5,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
704129, 52, RESOLVED, WORKSFORME, 9, 3, 6,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
706946, 55, RESOLVED, WORKSFORME, 3, 4, 4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
718886, 27, RESOLVED, WORKSFORME, 9, 5, 5,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
707239, 55, RESOLVED, WORKSFORME, 3, 2, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
702255, 8, RESOLVED, WORKSFORME, 3, 3, 4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
707683, 52, RESOLVED, WORKSFORME, 5, 4, 5,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
711998, 43, RESOLVED, WORKSFORME, 1, 2, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
716780, 9, RESOLVED, WORKSFORME, 9, 5, 4,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
714739, 423, RESOLVED, WORKSFORME, 10, 6, 15,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
723250, 42, RESOLVED, WORKSFORME, 2, 2, 4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
716359, 165, RESOLVED, WORKSFORME, 5, 2, 2,NEW > RESOLVED > UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME > --- > WORKSFORME, , 
707980, 15, RESOLVED, WORKSFORME, 3, 1, 1,ASSIGNED > RESOLVED, --- > WORKSFORME, ASSIGNED (---) > RESOLVED (WORKSFORME) , 
715223, 233, RESOLVED, WORKSFORME, 10, 6, 7,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
698748, 255, RESOLVED, WORKSFORME, 2, 1, 0,ASSIGNED > NEW > RESOLVED, --- > WORKSFORME, , 
694546, 88, RESOLVED, WORKSFORME, 12, 5, 8,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
712406, 57, RESOLVED, WORKSFORME, 3, 2, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
701827, 102, RESOLVED, WORKSFORME, 4, 4, 4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
709496, 218, RESOLVED, WORKSFORME, 3, 3, 4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
699204, 365, RESOLVED, WORKSFORME, 9, 4, 7,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
708597, 32, VERIFIED, FIXED, 9, 6, 9,NEW > RESOLVED > REOPENED > NEW > RESOLVED > VERIFIED, --- > WORKSFORME > --- > FIXED, , 
716996, 332, RESOLVED, WORKSFORME, 3, 3, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
708611, 8, REOPENED, (null), 8, 5, 10,NEW > RESOLVED > REOPENED, --- > WORKSFORME > ---, NEW (---) > RESOLVED (WORKSFORME) > REOPENED (---) , 
704466, 378, RESOLVED, WORKSFORME, 1, 1, 1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
717265, 331, RESOLVED, WORKSFORME, 3, 3, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
720364, 319, RESOLVED, WORKSFORME, 5, 3, 4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
707636, 365, RESOLVED, WORKSFORME, 9, 5, 3,NEW > RESOLVED > REOPENED > RESOLVED, --- > INVALID > --- > WORKSFORME, NEW (---) > RESOLVED (INVALID) > REOPENED (---) > RESOLVED (WORKSFORME) , 
703776, 555, RESOLVED, WORKSFORME, 4, 4, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
717299, 467, RESOLVED, WORKSFORME, 18, 10, 13,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
700407, 63, RESOLVED, WORKSFORME, 6, 4, 4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
721550, 111, RESOLVED, WORKSFORME, 6, 6, 6,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
710377, 324, RESOLVED, WORKSFORME, 3, 2, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
699458, 186, RESOLVED, WORKSFORME, 5, 5, 7,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
701243, 69, RESOLVED, WORKSFORME, 2, 3, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
720716, 138, RESOLVED, WORKSFORME, 7, 4, 4,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
712095, 206, RESOLVED, INCOMPLETE, 3, 2, 0,NEW > RESOLVED, --- > WORKSFORME > INCOMPLETE, , 
707921, 30, RESOLVED, WORKSFORME, 3, 2, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
717926, 61, RESOLVED, WORKSFORME, 8, 6, 4,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
711548, 518, RESOLVED, WORKSFORME, 6, 3, 4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
706827, 336, RESOLVED, WORKSFORME, 1, 2, 4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
711607, 26, RESOLVED, WORKSFORME, 4, 3, 4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
708291, 7, RESOLVED, WORKSFORME, 4, 1, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
705735, 50, RESOLVED, WORKSFORME, 3, 3, 11,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
711751, 444, RESOLVED, WORKSFORME, 11, 5, 6,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
705999, 72, RESOLVED, WORKSFORME, 3, 1, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
720121, 12, RESOLVED, WORKSFORME, 23, 5, 8,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
705270, 54, RESOLVED, WORKSFORME, 4, 4, 10,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
706004, 72, RESOLVED, WORKSFORME, 2, 1, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
711801, 25, RESOLVED, WORKSFORME, 3, 2, 5,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
710952, 60, RESOLVED, WORKSFORME, 8, 7, 9,NEW > RESOLVED > REOPENED > RESOLVED > REOPENED > RESOLVED, --- > WORKSFORME > --- > WORKSFORME > --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) > REOPENED (---) > RESOLVED (WORKSFORME) > REOPENED (---) > RESOLVED (WORKSFORME) , 
711820, 30, RESOLVED, WORKSFORME, 1, 2, 10,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
704496, 51, RESOLVED, WORKSFORME, 8, 6, 11,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
705345, 47, RESOLVED, WORKSFORME, 4, 3, 4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
711923, 52, RESOLVED, WORKSFORME, 4, 2, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
705394, 53, RESOLVED, WORKSFORME, 10, 5, 4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
710137, 86, VERIFIED, FIXED, 13, 6, 9,NEW > RESOLVED > REOPENED > RESOLVED > VERIFIED, --- > WORKSFORME > --- > FIXED, , 
707692, 38, RESOLVED, WORKSFORME, 1, 2, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
698091, 16, RESOLVED, WORKSFORME, 1, 2, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
708976, 448, RESOLVED, WORKSFORME, 6, 3, 5,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
698718, 240, RESOLVED, WORKSFORME, 4, 4, 6,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
712370, 353, NEW, (null), 2, 1, 5,NEW > RESOLVED > UNCONFIRMED > NEW, --- > WORKSFORME > ---, , 
715277, 201, RESOLVED, WORKSFORME, 5, 4, 4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
711764, 248, RESOLVED, WORKSFORME, 2, 2, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
699262, 237, RESOLVED, WORKSFORME, 4, 3, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
712679, 100, RESOLVED, WORKSFORME, 8, 4, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
695565, 628, RESOLVED, WONTFIX, 9, 6, 12,NEW > RESOLVED, --- > WORKSFORME > WONTFIX, , 
702373, 377, RESOLVED, WORKSFORME, 5, 3, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
703805, 373, RESOLVED, WORKSFORME, 11, 2, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
715854, 51, RESOLVED, WORKSFORME, 2, 3, 3,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
708810, 33, RESOLVED, WORKSFORME, 2, 3, 8,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
716083, 175, RESOLVED, WORKSFORME, 9, 6, 7,NEW > RESOLVED, --- > FIXED > WORKSFORME, , 
