BugID, ResolutionTime, BugStatus, BugResolution, NumberComments,  NumberAuthors, NumberCC, BugStatusHistory, BugResolutionHistory, BugStatusResolutionHistory 
8763, 1508, RESOLVED, WONTFIX, 1, 2, 0,
9684, 1418, RESOLVED, WONTFIX, 4, 3, 0,
13868, 1049, RESOLVED, WONTFIX, 3, 3, 3,
14356, 1016, RESOLVED, WONTFIX, 9, 7, 5,
15098, 945, RESOLVED, WONTFIX, 1, 2, 1,
16345, 848, RESOLVED, WONTFIX, 3, 2, 1,
35287, 196, NEW, (null), 2, 3, 2,
43557, 180, RESOLVED, FIXED, 3, 3, 1,
43558, 181, RESOLVED, FIXED, 7, 4, 3,
43559, 180, RESOLVED, FIXED, 3, 3, 2,
43561, 180, RESOLVED, FIXED, 3, 3, 1,
1160, 2271, RESOLVED, WONTFIX, 2, 3, 0,
1409, 2237, VERIFIED, WONTFIX, 3, 3, 1,
4499, 1892, RESOLVED, WONTFIX, 2, 2, 0,
5253, 1824, RESOLVED, WONTFIX, 9, 8, 4,
5739, 1780, RESOLVED, WONTFIX, 1, 2, 0,
5844, 1772, RESOLVED, WONTFIX, 5, 5, 4,
6181, 2005, RESOLVED, WONTFIX, 6, 5, 6,
6242, 1738, RESOLVED, WONTFIX, 1, 1, 0,
8320, 1545, RESOLVED, WONTFIX, 4, 3, 0,
9988, 1392, RESOLVED, WONTFIX, 1, 2, 0,
12424, 1172, RESOLVED, WONTFIX, 1, 2, 2,
12480, 1166, RESOLVED, WONTFIX, 1, 2, 2,
13906, 1046, RESOLVED, WONTFIX, 2, 3, 4,
18923, 656, RESOLVED, WONTFIX, 6, 3, 3,
15763, 895, RESOLVED, WONTFIX, 2, 2, 2,
18724, 1313, RESOLVED, WONTFIX, 5, 3, 2,
290, 2382, RESOLVED, WONTFIX, 5, 4, 1,
960, 2294, RESOLVED, WONTFIX, 2, 2, 0,
1448, 2230, RESOLVED, WONTFIX, 6, 4, 0,
5496, 1800, RESOLVED, WONTFIX, 13, 5, 1,
5574, 1794, RESOLVED, WONTFIX, 1, 2, 0,
9390, 1451, RESOLVED, WONTFIX, 3, 2, 0,
12251, 1878, REOPENED, (null), 10, 5, 3,
25973, 515, RESOLVED, WONTFIX, 3, 4, 4,
35298, 1, NEW, (null), 2, 2, 5,
16580, 826, RESOLVED, WONTFIX, 2, 3, 2,
19983, 592, RESOLVED, WONTFIX, 1, 2, 2,
27061, 41, RESOLVED, WONTFIX, 4, 4, 2,
20840, 531, RESOLVED, WONTFIX, 7, 3, 1,
11158, 10, RESOLVED, FIXED, 5, 4, 2,
13299, 1099, RESOLVED, WONTFIX, 5, 4, 3,
13871, 1048, RESOLVED, WONTFIX, 3, 3, 3,
18044, 724, RESOLVED, WONTFIX, 3, 2, 3,
22237, 414, RESOLVED, WONTFIX, 3, 3, 6,
22603, 385, RESOLVED, WONTFIX, 11, 5, 6,
22609, 385, RESOLVED, WONTFIX, 4, 3, 5,
23865, 430, NEW, (null), 0, 1, 4,
26736, 57, RESOLVED, WONTFIX, 4, 2, 7,
27881, 7, RESOLVED, WONTFIX, 10, 4, 6,
35885, 282, RESOLVED, FIXED, 6, 6, 10,
262, 2385, RESOLVED, WONTFIX, 3, 2, 1,
2274, 1810, RESOLVED, FIXED, 6, 4, 2,
7897, 1581, RESOLVED, WONTFIX, 5, 2, 0,
21064, 520, RESOLVED, WONTFIX, 1, 2, 2,
9096, 1477, RESOLVED, WONTFIX, 5, 4, 1,
13057, 8, RESOLVED, WONTFIX, 3, 4, 1,
27668, 413, RESOLVED, WONTFIX, 5, 2, 1,
47463, 1, NEW, (null), 1, 2, 1,
1218, 2266, RESOLVED, WONTFIX, 21, 10, 4,
3083, 1740, RESOLVED, FIXED, 17, 7, 2,
10151, 1376, RESOLVED, WONTFIX, 3, 4, 3,
17559, 752, RESOLVED, WONTFIX, 2, 3, 2,
17912, 733, RESOLVED, WONTFIX, 5, 3, 2,
23122, 938, NEW, (null), 4, 4, 5,
581, 2359, CLOSED, WONTFIX, 4, 2, 1,
681, 2344, RESOLVED, WONTFIX, 2, 2, 0,
910, 2305, RESOLVED, WONTFIX, 2, 3, 1,
2006, 2145, RESOLVED, WONTFIX, 1, 2, 0,
2908, 2063, RESOLVED, WONTFIX, 15, 4, 0,
3005, 2049, RESOLVED, WONTFIX, 4, 5, 0,
7920, 1580, CLOSED, WONTFIX, 1, 2, 0,
8908, 1495, RESOLVED, WONTFIX, 2, 3, 1,
12345, 1798, RESOLVED, WONTFIX, 1, 2, 2,
14899, 962, RESOLVED, WONTFIX, 2, 2, 3,
22415, 399, RESOLVED, WONTFIX, 1, 2, 1,
25718, 529, RESOLVED, WONTFIX, 14, 5, 4,
26806, 53, CLOSED, WONTFIX, 1, 2, 1,
28065, 397, NEW, (null), 1, 2, 1,
34593, 396, NEW, (null), 3, 3, 3,
37194, 2, RESOLVED, FIXED, 2, 1, 0,
37515, 268, NEW, (null), 2, 2, 0,
38714, 284, NEW, (null), 6, 4, 6,
9594, 1426, RESOLVED, WONTFIX, 6, 4, 0,
11221, 104, RESOLVED, FIXED, 2, 2, 1,
9191, 1468, RESOLVED, WONTFIX, 1, 2, 0,
14569, 999, RESOLVED, WONTFIX, 4, 4, 2,
22884, 360, RESOLVED, WONTFIX, 5, 4, 2,
665, 2346, RESOLVED, WONTFIX, 4, 4, 1,
2488, 1788, RESOLVED, FIXED, 3, 2, 0,
2672, 1777, RESOLVED, FIXED, 3, 2, 0,
5662, 1788, RESOLVED, WONTFIX, 3, 3, 0,
7605, 1608, RESOLVED, WONTFIX, 20, 5, 2,
8903, 1193, RESOLVED, FIXED, 2, 2, 0,
9197, 1467, RESOLVED, WONTFIX, 4, 4, 0,
10786, 1318, RESOLVED, WONTFIX, 4, 3, 1,
36582, 150, NEW, (null), 4, 3, 5,
22096, 826, RESOLVED, FIXED, 12, 9, 11,
37316, 211, NEW, (null), 1, 2, 2,
24941, 199, RESOLVED, WONTFIX, 4, 3, 2,
475, 2372, RESOLVED, WONTFIX, 1, 2, 0,
885, 563, RESOLVED, FIXED, 9, 3, 2,
1249, 688, RESOLVED, FIXED, 7, 3, 0,
3693, 1977, RESOLVED, WONTFIX, 10, 3, 0,
26773, 55, RESOLVED, WONTFIX, 1, 2, 0,
542, 2410, RESOLVED, WONTFIX, 9, 7, 6,
549, 2439, NEW, (null), 8, 7, 4,
654, 2349, RESOLVED, WONTFIX, 1, 2, 0,
2680, 2079, RESOLVED, WONTFIX, 5, 3, 0,
7896, 1581, RESOLVED, WONTFIX, 3, 2, 0,
7921, 2456, RESOLVED, WONTFIX, 1, 2, 1,
7991, 1574, RESOLVED, WONTFIX, 4, 4, 0,
8229, 1552, RESOLVED, WONTFIX, 1, 2, 0,
8232, 1552, RESOLVED, WONTFIX, 2, 3, 0,
8236, 1552, RESOLVED, WONTFIX, 0, 1, 0,
8472, 1529, RESOLVED, WONTFIX, 1, 2, 0,
8775, 1507, RESOLVED, WONTFIX, 2, 3, 0,
8827, 1410, RESOLVED, FIXED, 2, 2, 1,
8876, 1759, RESOLVED, FIXED, 6, 6, 1,
9449, 1444, RESOLVED, WONTFIX, 2, 3, 0,
10246, 1369, RESOLVED, WONTFIX, 4, 2, 0,
14376, 1014, RESOLVED, WONTFIX, 3, 3, 1,
15580, 912, RESOLVED, WONTFIX, 2, 3, 3,
40442, 114, REOPENED, (null), 6, 5, 5,
49672, 0, NEW, (null), 1, 2, 1,
19104, 1144, NEW, (null), 0, 1, 1,
19748, 765, RESOLVED, WONTFIX, 6, 3, 2,
26790, 54, RESOLVED, WONTFIX, 6, 3, 2,
40336, 117, NEW, (null), 3, 2, 1,
1575, 2817, CLOSED, WONTFIX, 14, 8, 9,
3324, 2020, RESOLVED, WONTFIX, 7, 4, 1,
21179, 510, RESOLVED, WONTFIX, 18, 4, 2,
10005, 1697, RESOLVED, WONTFIX, 5, 3, 6,
37488, 178, NEW, (null), 3, 3, 6,
157, 2398, RESOLVED, WONTFIX, 1, 2, 0,
2261, 2326, RESOLVED, FIXED, 3, 3, 0,
7525, 1616, RESOLVED, WONTFIX, 1, 2, 0,
8496, 1528, RESOLVED, WONTFIX, 2, 3, 0,
9516, 1436, RESOLVED, WONTFIX, 1, 2, 1,
10872, 1009, RESOLVED, FIXED, 1, 2, 1,
13571, 1877, RESOLVED, WONTFIX, 1, 2, 0,
13919, 1045, RESOLVED, WONTFIX, 4, 2, 0,
14073, 1037, RESOLVED, WONTFIX, 1, 2, 1,
14470, 1008, RESOLVED, WONTFIX, 2, 2, 2,
19538, 1179, RESOLVED, FIXED, 3, 3, 1,
20838, 1095, RESOLVED, WONTFIX, 4, 2, 1,
23015, 910, RESOLVED, WONTFIX, 11, 6, 7,
292, 2382, RESOLVED, WONTFIX, 3, 3, 1,
341, 2382, RESOLVED, WONTFIX, 1, 2, 1,
342, 2382, RESOLVED, WONTFIX, 1, 2, 1,
854, 2314, RESOLVED, WONTFIX, 7, 2, 0,
2936, 2059, RESOLVED, WONTFIX, 2, 2, 0,
3448, 0, RESOLVED, FIXED, 1, 2, 1,
4447, 1896, RESOLVED, WONTFIX, 1, 2, 1,
4572, 1901, RESOLVED, WONTFIX, 1, 2, 1,
5481, 1802, RESOLVED, WONTFIX, 3, 2, 0,
6888, 39, RESOLVED, FIXED, 2, 3, 0,
7226, 1651, RESOLVED, WONTFIX, 5, 3, 1,
9548, 1433, RESOLVED, WONTFIX, 3, 2, 0,
9600, 1426, RESOLVED, WONTFIX, 11, 5, 1,
11025, 1651, RESOLVED, WONTFIX, 3, 3, 2,
11620, 1, RESOLVED, FIXED, 1, 1, 0,
12219, 1193, RESOLVED, WONTFIX, 1, 2, 0,
15476, 920, RESOLVED, WONTFIX, 9, 5, 4,
17541, 753, RESOLVED, WONTFIX, 1, 2, 0,
21836, 502, RESOLVED, WONTFIX, 4, 4, 3,
16, 2102, RESOLVED, FIXED, 1, 2, 1,
860, 2313, RESOLVED, WONTFIX, 4, 3, 2,
46434, 0, RESOLVED, FIXED, 3, 3, 5,
15750, 896, RESOLVED, WONTFIX, 4, 4, 3,
49580, 24, NEW, (null), 11, 6, 7,
2696, 2078, RESOLVED, WONTFIX, 1, 2, 0,
5107, 1840, RESOLVED, WONTFIX, 3, 2, 0,
12084, 6, RESOLVED, FIXED, 1, 2, 1,
35121, 4, RESOLVED, WONTFIX, 9, 3, 2,
10715, 2060, REOPENED, (null), 11, 6, 5,
12008, 1212, RESOLVED, WONTFIX, 3, 3, 3,
18961, 1290, NEW, (null), 8, 6, 7,
10887, 2127, REOPENED, (null), 8, 6, 3,
11719, 157, RESOLVED, FIXED, 1, 2, 1,
11721, 3, RESOLVED, FIXED, 1, 2, 1,
11803, 0, RESOLVED, FIXED, 1, 2, 1,
13508, 1082, RESOLVED, WONTFIX, 1, 2, 1,
17870, 781, RESOLVED, WONTFIX, 1, 2, 3,
28751, 477, NEW, (null), 5, 3, 8,
31629, 476, REOPENED, (null), 13, 7, 14,
687, 50, RESOLVED, FIXED, 1, 2, 0,
15088, 947, RESOLVED, WONTFIX, 8, 6, 5,
28023, 399, NEW, (null), 1, 2, 3,
13764, 1061, RESOLVED, WONTFIX, 4, 4, 2,
32552, 618, RESOLVED, FIXED, 2, 2, 2,
1678, 0, RESOLVED, FIXED, 1, 1, 0,
6977, 75, RESOLVED, FIXED, 1, 1, 0,
8266, 1247, RESOLVED, FIXED, 1, 2, 0,
8783, 596, RESOLVED, WONTFIX, 3, 3, 1,
10157, 1074, RESOLVED, FIXED, 1, 2, 1,
12433, 1999, RESOLVED, FIXED, 10, 5, 4,
12441, 869, RESOLVED, FIXED, 2, 3, 2,
17639, 795, RESOLVED, WONTFIX, 1, 2, 1,
18025, 10, RESOLVED, WONTFIX, 1, 2, 1,
26543, 70, RESOLVED, WONTFIX, 5, 3, 2,
28641, 357, RESOLVED, FIXED, 4, 4, 3,
44046, 0, RESOLVED, FIXED, 3, 3, 3,
5568, 0, RESOLVED, WONTFIX, 1, 2, 0,
9854, 0, RESOLVED, FIXED, 6, 4, 0,
21843, 454, RESOLVED, WONTFIX, 3, 4, 4,
34974, 1, NEW, (null), 7, 3, 3,
527, 2064, RESOLVED, FIXED, 3, 3, 0,
696, 2343, RESOLVED, WONTFIX, 7, 4, 0,
2493, 1787, RESOLVED, FIXED, 2, 2, 0,
3153, 1734, RESOLVED, FIXED, 2, 2, 0,
3987, 1641, RESOLVED, FIXED, 1, 2, 0,
5302, 1516, RESOLVED, FIXED, 0, 1, 0,
6561, 5, RESOLVED, FIXED, 4, 2, 0,
6679, 0, RESOLVED, FIXED, 2, 2, 0,
6813, 605, RESOLVED, FIXED, 1, 2, 0,
6835, 75, RESOLVED, FIXED, 2, 2, 0,
6889, 62, RESOLVED, FIXED, 4, 3, 0,
10495, 1, RESOLVED, FIXED, 1, 2, 1,
11453, 1, RESOLVED, FIXED, 1, 2, 0,
12146, 1, RESOLVED, FIXED, 2, 1, 0,
13110, 11, RESOLVED, FIXED, 2, 3, 2,
15566, 912, RESOLVED, WONTFIX, 3, 4, 2,
17642, 795, CLOSED, WONTFIX, 9, 6, 5,
18069, 722, RESOLVED, WONTFIX, 5, 3, 2,
22018, 432, RESOLVED, WONTFIX, 13, 5, 3,
36537, 284, RESOLVED, FIXED, 5, 4, 4,
45922, 0, RESOLVED, FIXED, 5, 2, 3,
4701, 1877, RESOLVED, WONTFIX, 2, 3, 0,
5990, 196, RESOLVED, WONTFIX, 5, 2, 0,
9701, 1417, RESOLVED, WONTFIX, 1, 2, 1,
6462, 0, RESOLVED, FIXED, 1, 2, 0,
9318, 1457, RESOLVED, WONTFIX, 1, 2, 0,
12296, 4, RESOLVED, FIXED, 1, 2, 0,
17724, 790, RESOLVED, WONTFIX, 11, 6, 5,
1721, 1881, RESOLVED, FIXED, 0, 1, 0,
1813, 2169, RESOLVED, WONTFIX, 8, 7, 1,
2938, 1757, RESOLVED, FIXED, 3, 2, 0,
3427, 1706, RESOLVED, FIXED, 1, 2, 0,
4027, 1638, RESOLVED, FIXED, 1, 2, 0,
4613, 1883, RESOLVED, WONTFIX, 2, 2, 1,
6396, 0, RESOLVED, FIXED, 2, 2, 0,
6601, 1406, RESOLVED, FIXED, 1, 2, 0,
10702, 1024, RESOLVED, WONTFIX, 1, 2, 1,
10983, 1, RESOLVED, FIXED, 3, 3, 0,
11026, 1299, RESOLVED, WONTFIX, 6, 3, 0,
12888, 0, RESOLVED, FIXED, 1, 2, 1,
16525, 831, RESOLVED, WONTFIX, 7, 6, 5,
17752, 788, RESOLVED, WONTFIX, 1, 2, 1,
21997, 434, RESOLVED, WONTFIX, 5, 4, 3,
49611, 19, RESOLVED, FIXED, 2, 2, 7,
35801, 436, NEW, (null), 1, 2, 4,
22852, 409, RESOLVED, FIXED, 1, 2, 1,
34273, 1, VERIFIED, FIXED, 5, 3, 2,
2150, 0, RESOLVED, FIXED, 1, 2, 1,
2333, 1153, RESOLVED, FIXED, 12, 8, 6,
11131, 1873, NEW, (null), 1, 2, 1,
49180, 0, NEW, (null), 0, 1, 1,
2248, 2117, RESOLVED, WONTFIX, 3, 3, 1,
2849, 2068, RESOLVED, WONTFIX, 1, 2, 0,
10184, 1375, RESOLVED, WONTFIX, 32, 12, 11,
11043, 995, RESOLVED, WONTFIX, 1, 2, 1,
14012, 18, RESOLVED, FIXED, 3, 3, 1,
17777, 162, RESOLVED, FIXED, 2, 3, 1,
19100, 343, RESOLVED, FIXED, 1, 1, 0,
19185, 1278, RESOLVED, WONTFIX, 7, 4, 3,
22310, 0, RESOLVED, FIXED, 1, 2, 0,
2202, 1822, RESOLVED, WONTFIX, 1, 2, 1,
21035, 522, RESOLVED, WONTFIX, 1, 2, 1,
3647, 1982, RESOLVED, WONTFIX, 1, 2, 0,
8245, 1551, RESOLVED, WONTFIX, 5, 5, 1,
10609, 1335, RESOLVED, WONTFIX, 6, 3, 0,
2510, 0, RESOLVED, FIXED, 3, 3, 0,
2535, 1783, RESOLVED, FIXED, 2, 2, 0,
3556, 1993, RESOLVED, WONTFIX, 11, 7, 3,
5380, 1811, RESOLVED, WONTFIX, 4, 3, 0,
5743, 1478, RESOLVED, FIXED, 1, 2, 0,
9303, 40, RESOLVED, WONTFIX, 2, 2, 0,
10159, 1074, RESOLVED, WONTFIX, 1, 2, 1,
11123, 1291, RESOLVED, WONTFIX, 4, 5, 3,
11722, 6, RESOLVED, FIXED, 1, 2, 0,
21042, 521, RESOLVED, WONTFIX, 4, 3, 2,
27299, 31, RESOLVED, WONTFIX, 2, 3, 2,
34768, 211, RESOLVED, FIXED, 4, 4, 4,
1563, 4, RESOLVED, FIXED, 1, 2, 0,
3192, 1730, RESOLVED, FIXED, 1, 2, 0,
4242, 1616, RESOLVED, WONTFIX, 3, 3, 1,
6642, 0, RESOLVED, FIXED, 3, 2, 0,
8894, 1496, RESOLVED, WONTFIX, 3, 3, 0,
10160, 20, RESOLVED, FIXED, 8, 6, 3,
10558, 0, RESOLVED, FIXED, 1, 2, 1,
11022, 997, RESOLVED, FIXED, 1, 2, 1,
11023, 654, RESOLVED, WONTFIX, 8, 3, 0,
11027, 997, RESOLVED, FIXED, 2, 2, 2,
11531, 1258, RESOLVED, WONTFIX, 4, 3, 1,
12362, 379, RESOLVED, WONTFIX, 3, 3, 3,
13037, 1621, RESOLVED, FIXED, 2, 3, 1,
25282, 650, REOPENED, (null), 14, 4, 2,
36975, 368, RESOLVED, FIXED, 4, 5, 4,
43184, 2, RESOLVED, FIXED, 2, 2, 4,
51688, 0, NEW, (null), 0, 1, 0,
2446, 1791, RESOLVED, FIXED, 3, 3, 3,
5013, 1549, RESOLVED, FIXED, 2, 2, 1,
13058, 2, RESOLVED, FIXED, 1, 2, 1,
3561, 0, RESOLVED, FIXED, 2, 2, 1,
14465, 1609, NEW, (null), 0, 1, 1,
11192, 554, RESOLVED, FIXED, 3, 4, 2,
36653, 0, RESOLVED, FIXED, 2, 3, 7,
35927, 114, RESOLVED, FIXED, 6, 3, 1,
40960, 193, RESOLVED, FIXED, 6, 4, 6,
39471, 149, RESOLVED, WONTFIX, 14, 4, 4,
40820, 1, RESOLVED, FIXED, 7, 4, 1,
41098, 0, VERIFIED, FIXED, 7, 5, 10,
30792, 0, RESOLVED, FIXED, 5, 2, 3,
32729, 0, RESOLVED, FIXED, 0, 1, 1,
28608, 0, RESOLVED, FIXED, 2, 3, 3,
41146, 186, RESOLVED, FIXED, 3, 3, 2,
29662, 0, RESOLVED, FIXED, 2, 3, 1,
46084, 34, RESOLVED, FIXED, 8, 3, 7,
32458, 0, RESOLVED, FIXED, 2, 2, 2,
47031, 0, RESOLVED, FIXED, 4, 3, 4,
41168, 27, RESOLVED, FIXED, 3, 2, 7,
41234, 0, RESOLVED, FIXED, 1, 1, 4,
45130, 62, RESOLVED, FIXED, 3, 2, 7,
40891, 8, RESOLVED, FIXED, 11, 7, 5,
41900, 4, RESOLVED, FIXED, 5, 3, 4,
35572, 129, RESOLVED, FIXED, 1, 1, 0,
38205, 42, RESOLVED, FIXED, 2, 2, 4,
47251, 0, RESOLVED, FIXED, 5, 2, 6,
32367, 0, RESOLVED, FIXED, 2, 3, 3,
34993, 3, RESOLVED, FIXED, 8, 5, 5,
40018, 0, RESOLVED, FIXED, 2, 3, 3,
30145, 1, RESOLVED, WONTFIX, 5, 4, 3,
32524, 1, RESOLVED, WONTFIX, 3, 4, 3,
34600, 1, RESOLVED, FIXED, 4, 2, 1,
39514, 0, RESOLVED, FIXED, 1, 1, 0,
43022, 0, RESOLVED, FIXED, 2, 2, 3,
32602, 0, RESOLVED, FIXED, 3, 2, 3,
39771, 0, RESOLVED, FIXED, 5, 2, 7,
35155, 6, RESOLVED, FIXED, 8, 3, 6,
39284, 11, RESOLVED, FIXED, 2, 2, 3,
39972, 118, RESOLVED, FIXED, 8, 4, 9,
41099, 0, VERIFIED, FIXED, 1, 2, 12,
30355, 2, RESOLVED, FIXED, 6, 4, 2,
40352, 7, RESOLVED, FIXED, 1, 1, 1,
39700, 4, RESOLVED, FIXED, 13, 4, 7,
33785, 0, RESOLVED, WONTFIX, 1, 2, 1,
35065, 0, RESOLVED, FIXED, 1, 1, 3,
32712, 0, RESOLVED, FIXED, 4, 2, 0,
28979, 6, RESOLVED, FIXED, 4, 3, 3,
30134, 15, RESOLVED, WONTFIX, 9, 5, 4,
39062, 316, RESOLVED, FIXED, 4, 5, 7,
43012, 64, RESOLVED, FIXED, 1, 2, 3,
41833, 4, RESOLVED, FIXED, 6, 4, 5,
52229, 8, NEW, (null), 4, 3, 4,
29147, 322, RESOLVED, FIXED, 2, 3, 2,
37481, 159, RESOLVED, FIXED, 8, 3, 3,
39731, 5, RESOLVED, FIXED, 2, 1, 0,
29712, 0, RESOLVED, FIXED, 2, 1, 1,
41792, 39, VERIFIED, FIXED, 30, 6, 6,
28812, 0, RESOLVED, FIXED, 1, 2, 4,
29140, 0, RESOLVED, FIXED, 4, 3, 4,
29745, 0, RESOLVED, FIXED, 1, 2, 4,
29746, 0, RESOLVED, FIXED, 3, 2, 4,
29977, 414, RESOLVED, FIXED, 1, 2, 8,
30496, 0, RESOLVED, WONTFIX, 1, 2, 4,
31156, 238, RESOLVED, WONTFIX, 4, 4, 7,
31199, 0, RESOLVED, FIXED, 2, 1, 4,
31364, 194, RESOLVED, FIXED, 8, 4, 7,
32051, 0, RESOLVED, FIXED, 2, 3, 4,
32208, 3, RESOLVED, WONTFIX, 3, 3, 5,
33482, 0, RESOLVED, FIXED, 2, 3, 6,
33733, 0, RESOLVED, FIXED, 1, 2, 4,
34032, 77, RESOLVED, FIXED, 6, 3, 5,
34313, 0, RESOLVED, FIXED, 1, 2, 4,
35216, 0, RESOLVED, FIXED, 2, 3, 6,
36042, 0, RESOLVED, FIXED, 2, 2, 4,
38165, 20, RESOLVED, FIXED, 5, 3, 8,
38190, 16, RESOLVED, FIXED, 6, 3, 6,
38376, 2, RESOLVED, FIXED, 3, 3, 6,
38464, 0, RESOLVED, FIXED, 4, 5, 7,
38904, 3, RESOLVED, FIXED, 2, 2, 5,
39032, 0, RESOLVED, FIXED, 2, 2, 4,
39670, 3, RESOLVED, FIXED, 3, 3, 4,
40111, 225, RESOLVED, FIXED, 2, 2, 5,
40164, 2, RESOLVED, FIXED, 4, 2, 4,
40574, 33, RESOLVED, FIXED, 2, 2, 4,
40756, 0, RESOLVED, FIXED, 1, 1, 3,
42410, 149, RESOLVED, FIXED, 2, 3, 5,
42638, 140, RESOLVED, FIXED, 2, 2, 5,
42639, 140, RESOLVED, FIXED, 4, 3, 7,
43207, 125, RESOLVED, FIXED, 2, 1, 4,
43852, 101, RESOLVED, FIXED, 2, 3, 6,
44943, 68, RESOLVED, FIXED, 5, 4, 7,
45017, 1, RESOLVED, FIXED, 3, 3, 10,
45633, 51, RESOLVED, FIXED, 5, 3, 8,
49217, 0, RESOLVED, WONTFIX, 1, 2, 9,
50315, 27, RESOLVED, FIXED, 5, 4, 6,
51821, 0, RESOLVED, FIXED, 4, 3, 4,
52918, 0, NEW, (null), 0, 1, 4,
30865, 0, RESOLVED, FIXED, 5, 3, 2,
30907, 54, VERIFIED, FIXED, 6, 3, 2,
31549, 6, RESOLVED, FIXED, 2, 2, 1,
32438, 1, RESOLVED, FIXED, 3, 2, 2,
33514, 0, RESOLVED, FIXED, 1, 2, 2,
44060, 0, RESOLVED, WONTFIX, 3, 2, 2,
39509, 50, RESOLVED, FIXED, 1, 1, 3,
40179, 28, RESOLVED, FIXED, 1, 1, 1,
40421, 19, RESOLVED, FIXED, 0, 1, 1,
40654, 9, RESOLVED, FIXED, 1, 1, 1,
40766, 6, RESOLVED, FIXED, 3, 2, 1,
40767, 6, RESOLVED, FIXED, 1, 1, 1,
41030, 49, RESOLVED, FIXED, 1, 2, 3,
41179, 185, RESOLVED, FIXED, 3, 2, 1,
41244, 184, RESOLVED, FIXED, 12, 5, 4,
41300, 0, RESOLVED, FIXED, 2, 2, 1,
41303, 22, RESOLVED, FIXED, 6, 4, 4,
41409, 178, RESOLVED, FIXED, 2, 2, 2,
41436, 4, RESOLVED, FIXED, 8, 4, 6,
41493, 3, RESOLVED, FIXED, 2, 2, 2,
41801, 8, RESOLVED, FIXED, 4, 2, 1,
41966, 0, RESOLVED, FIXED, 4, 3, 2,
44280, 0, RESOLVED, FIXED, 1, 2, 2,
29476, 0, RESOLVED, FIXED, 1, 2, 1,
30927, 1, RESOLVED, WONTFIX, 2, 2, 1,
33911, 3, RESOLVED, FIXED, 2, 2, 1,
34310, 0, RESOLVED, FIXED, 1, 2, 0,
35162, 0, RESOLVED, FIXED, 4, 2, 1,
36971, 0, RESOLVED, FIXED, 3, 3, 2,
38406, 30, RESOLVED, FIXED, 2, 2, 3,
39287, 252, RESOLVED, FIXED, 4, 3, 6,
39479, 7, RESOLVED, FIXED, 1, 2, 2,
40374, 1, RESOLVED, FIXED, 1, 2, 3,
40375, 39, RESOLVED, FIXED, 5, 4, 4,
40376, 39, RESOLVED, FIXED, 2, 2, 3,
40378, 39, RESOLVED, FIXED, 8, 4, 3,
41796, 5, RESOLVED, FIXED, 2, 3, 2,
42598, 2, RESOLVED, FIXED, 2, 1, 1,
42948, 0, RESOLVED, FIXED, 2, 1, 3,
29768, 0, RESOLVED, FIXED, 2, 1, 0,
34353, 0, RESOLVED, FIXED, 2, 3, 1,
38281, 0, RESOLVED, FIXED, 5, 1, 1,
46682, 0, RESOLVED, FIXED, 3, 3, 1,
29022, 0, RESOLVED, FIXED, 3, 2, 0,
30104, 0, RESOLVED, WONTFIX, 4, 2, 1,
31081, 154, RESOLVED, FIXED, 1, 2, 1,
31181, 0, RESOLVED, FIXED, 2, 2, 3,
32985, 1, RESOLVED, FIXED, 1, 2, 2,
35567, 2, RESOLVED, FIXED, 3, 2, 1,
35848, 0, RESOLVED, FIXED, 1, 2, 0,
42036, 161, RESOLVED, FIXED, 5, 4, 3,
29690, 0, RESOLVED, FIXED, 1, 2, 1,
37305, 4, RESOLVED, FIXED, 1, 2, 2,
28883, 0, RESOLVED, FIXED, 1, 2, 2,
29054, 202, RESOLVED, WONTFIX, 3, 3, 3,
29699, 1, RESOLVED, FIXED, 6, 3, 2,
30322, 0, RESOLVED, FIXED, 2, 2, 2,
31363, 0, RESOLVED, FIXED, 1, 2, 3,
31487, 40, RESOLVED, FIXED, 12, 6, 4,
31637, 0, RESOLVED, FIXED, 5, 2, 3,
31960, 0, RESOLVED, FIXED, 2, 2, 2,
32195, 4, RESOLVED, FIXED, 1, 2, 3,
32358, 0, RESOLVED, FIXED, 1, 2, 3,
32874, 0, RESOLVED, FIXED, 2, 2, 2,
33668, 0, RESOLVED, WONTFIX, 5, 5, 4,
37334, 2, RESOLVED, FIXED, 1, 2, 5,
38552, 87, RESOLVED, FIXED, 2, 1, 2,
39431, 6, RESOLVED, FIXED, 2, 2, 4,
39538, 243, RESOLVED, FIXED, 5, 4, 4,
40356, 36, RESOLVED, FIXED, 3, 4, 3,
40876, 10, RESOLVED, FIXED, 6, 5, 5,
41998, 2, VERIFIED, FIXED, 2, 3, 5,
42445, 147, RESOLVED, FIXED, 1, 1, 3,
28719, 0, RESOLVED, FIXED, 1, 2, 1,
29231, 0, RESOLVED, FIXED, 1, 2, 1,
29491, 0, RESOLVED, FIXED, 1, 2, 1,
29792, 0, RESOLVED, FIXED, 2, 2, 1,
29797, 1, RESOLVED, FIXED, 2, 2, 1,
30106, 0, RESOLVED, WONTFIX, 7, 3, 1,
30315, 0, RESOLVED, FIXED, 1, 2, 0,
30561, 0, RESOLVED, WONTFIX, 2, 3, 3,
32055, 0, RESOLVED, FIXED, 1, 2, 1,
32454, 0, RESOLVED, FIXED, 1, 2, 2,
32795, 0, RESOLVED, FIXED, 2, 2, 1,
