BugID, ResolutionTime, BugStatus, BugResolution, NumberComments,  NumberAuthors, NumberWatches, BugStatusHistory, BugResolutionHistory, BugStatusResolutionHistory ,
MDL-14303,18, Closed, Fixed,15,4,3,Open > Resolved > Reopened > Resolved > Closed, --- > CannotReproduce > Fixed, , 
MDL-14288,1365, Closed, Cannot Reproduce,3,3,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-14280,1659, Closed, Cannot Reproduce,9,6,4,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-14253,239, Closed, Cannot Reproduce,5,3,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-14066,691, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-13972,6, Closed, Cannot Reproduce,3,2,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-13954,10, Closed, Cannot Reproduce,7,4,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-13898,1, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-13864,16, Closed, Cannot Reproduce,5,3,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-13809,96, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-13798,50, Closed, Cannot Reproduce,7,3,3,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-13693,18, Closed, Cannot Reproduce,3,2,3,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-13576,16, Closed, Cannot Reproduce,0,1,Open > Closed, --- > CannotReproduce, Open (---) > Closed (CannotReproduce) , ,
MDL-13575,16, Closed, Cannot Reproduce,2,1,2,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-13458,1860, Closed, Cannot Reproduce,34,16,24,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-13447,299, Closed, Cannot Reproduce,3,3,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-13416,13, Closed, Cannot Reproduce,2,2,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-13415,13, Closed, Cannot Reproduce,2,2,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-13414,13, Closed, Cannot Reproduce,3,2,0,Open > InProgress > Closed, -- > CannotReproduce, , 
MDL-13294,131, Closed, Cannot Reproduce,2,2,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-13291,1790, Closed, Cannot Reproduce,1,1,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-13283,0, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-13256,5, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-13230,39, Closed, Cannot Reproduce,3,2,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-13144,1743, Closed, Cannot Reproduce,4,3,2,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-13066,117, Closed, Cannot Reproduce,2,2,3,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-13027,0, Closed, Cannot Reproduce,1,1,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-13016,1450, Closed, Cannot Reproduce,6,3,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-12905,297, Closed, Cannot Reproduce,6,2,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-12879,0, Closed, Cannot Reproduce,3,2,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-12743,0, Closed, Cannot Reproduce,3,3,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-12727,1, Closed, Cannot Reproduce,2,2,0,Open > Closed > Reopened > Resolved > Closed, --- > Notabug > CannotReproduce, , 
MDL-12696,18, Closed, Cannot Reproduce,1,1,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-12693,1787, Closed, Cannot Reproduce,2,2,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-12646,939, Closed, Cannot Reproduce,3,2,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-12564,76, Closed, Fixed,8,3,0,Open > Closed > Reopened > Resolved > Closed, --- > CannotReproduce > Fixed, , 
MDL-12559,153, Closed, Cannot Reproduce,4,2,2,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-12548,427, Closed, Cannot Reproduce,4,3,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-12525,1493, Closed, Cannot Reproduce,2,2,2,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-12522,23, Closed, Cannot Reproduce,3,2,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-12516,46, Closed, Cannot Reproduce,9,3,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-12475,1664, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-12474,135, Closed, Cannot Reproduce,4,3,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-12461,33, Closed, Fixed,5,3,0,Open > Closed > Reopened > Resolved > Closed, --- > CannotReproduce > Fixed, , 
MDL-12428,23, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-12374,260, Closed, Cannot Reproduce,5,2,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-12319,34, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-12297,306, Closed, Fixed,8,4,0,Open > Resolved > Closed > Reopened > Resolved > Closed, --- > CannotReproduce > Fixed, , 
MDL-12285,266, Closed, Cannot Reproduce,2,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-12267,9, Closed, Cannot Reproduce,7,2,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-12241,1359, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-12233,269, Closed, Cannot Reproduce,3,2,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-12201,54, Closed, Cannot Reproduce,2,2,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-12188,445, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-12107,6, Closed, Cannot Reproduce,2,1,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-12064,980, Closed, Cannot Reproduce,1,1,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-12028,0, Closed, Cannot Reproduce,2,2,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-12005,0, Closed, Cannot Reproduce,2,2,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-11989,0, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-11970,989, Closed, Cannot Reproduce,3,3,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-11950,1830, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-11882,296, Closed, Cannot Reproduce,2,1,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-11877,71, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-11868,14, Closed, Cannot Reproduce,2,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-11817,11, Closed, Cannot Reproduce,3,2,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-11774,1004, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-11773,22, Closed, Cannot Reproduce,2,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-11649,430, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-11638,525, Closed, Cannot Reproduce,2,2,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-11620,1168, Closed, Cannot Reproduce,7,3,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-11572,100, Closed, Cannot Reproduce,4,2,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-11518,25, Closed, Cannot Reproduce,2,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-11486,106, Closed, Fixed,7,3,1,Open > Closed > Reopened > Resolved > Closed, --- > CannotReproduce > Fixed, , 
MDL-11479,101, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-11331,1535, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-11314,57, Closed, Cannot Reproduce,6,3,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-11245,2104, Reopened, Unresolved,15,12,22,Open > Closed > Reopened, -- > CannotReproduce, , 
MDL-11232,1041, Closed, Cannot Reproduce,0,1,Open > Resolved > Closed, --- > CannotReproduce, , ,
MDL-11217,12, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-11215,6, Closed, Cannot Reproduce,1,1,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-11139,18, Closed, Cannot Reproduce,6,3,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-11135,461, Closed, Cannot Reproduce,1,1,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-10976,114, Closed, Cannot Reproduce,1,1,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-10957,154, Closed, Cannot Reproduce,1,1,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-10824,38, Closed, Fixed,3,2,0,Open > Resolved > Reopened > Resolved > Closed, --- > CannotReproduce > Fixed, , 
MDL-10804,2069, Closed, Won't Fix,7,3,1,Open > Resolved > Reopened > Closed, --- > CannotReproduce > WontFix, , 
MDL-10762,147, Closed, Cannot Reproduce,2,2,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-10755,75, Closed, Cannot Reproduce,3,2,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-10744,413, Closed, Cannot Reproduce,3,2,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-10717,404, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-10667,176, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-10597,120, Closed, Cannot Reproduce,2,2,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-10379,576, Closed, Cannot Reproduce,6,5,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-10361,0, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-10333,390, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-10306,1112, Closed, Cannot Reproduce,4,2,2,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-10305,83, Closed, Cannot Reproduce,0,0,Open > Resolved > Closed, --- > CannotReproduce, , ,
MDL-10279,236, Closed, Cannot Reproduce,3,3,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-10271,29, Closed, Cannot Reproduce,6,2,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-10262,92, Closed, Cannot Reproduce,1,1,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-10235,1118, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-10205,92, Closed, Cannot Reproduce,6,2,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-10203,301, Closed, Cannot Reproduce,6,4,2,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-10135,1126, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-10041,11, Closed, Cannot Reproduce,4,2,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-9906,321, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-9905,233, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-9833,1908, Closed, Cannot Reproduce,2,2,3,Open > Closed > Reopened > Closed, --- > Fixed > CannotReproduce, , 
MDL-9792,68, Closed, Cannot Reproduce,1,1,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-9755,242, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-9743,235, Closed, Cannot Reproduce,3,2,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-9728,346, Closed, Cannot Reproduce,6,5,3,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-9717,141, Closed, Cannot Reproduce,2,2,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-9701,7, Closed, Cannot Reproduce,4,2,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-9686,255, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-9665,236, Closed, Cannot Reproduce,2,2,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-9604,1176, Closed, Cannot Reproduce,1,1,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-9555,155, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-9554,0, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-9533,0, Closed, Cannot Reproduce,1,1,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-9458,154, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-9449,3, Closed, Cannot Reproduce,2,2,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-9440,703, Closed, Cannot Reproduce,4,4,2,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-9439,0, Closed, Cannot Reproduce,7,2,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-9393,6, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-9388,6, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-9252,1348, Closed, Cannot Reproduce,6,3,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-9240,0, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-9231,648, Closed, Cannot Reproduce,3,3,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-9184,1, Closed, Cannot Reproduce,2,2,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-9156,182, Closed, Cannot Reproduce,2,1,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-9126,3, Closed, Fixed,9,3,0,Open > Resolved > Reopened > Resolved > Closed, --- > CannotReproduce > Fixed, , 
MDL-9111,0, Closed, Cannot Reproduce,2,2,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-9084,546, Closed, Cannot Reproduce,4,2,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-9043,1361, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-9022,128, Closed, Cannot Reproduce,2,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-9008,3, Closed, Cannot Reproduce,2,2,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-9006,188, Closed, Cannot Reproduce,2,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-8970,541, Closed, Cannot Reproduce,3,2,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-8938,26, Closed, Cannot Reproduce,1,1,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-8936,303, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-8928,621, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-8927,621, Closed, Cannot Reproduce,2,2,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-8824,1224, Closed, Cannot Reproduce,2,2,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-8816,1960, Closed, Cannot Reproduce,1,1,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-8798,203, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-8744,318, Closed, Cannot Reproduce,5,3,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-8742,701, Closed, Cannot Reproduce,2,2,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-8723,317, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-8721,311, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-8702,0, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-8699,1233, Closed, Cannot Reproduce,2,2,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-8625,6, Closed, Cannot Reproduce,1,1,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-8611,7, Closed, Cannot Reproduce,4,2,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-8583,5, Closed, Fixed,7,4,0,Open > Resolved > Reopened > Resolved > Closed, --- > CannotReproduce > Fixed, , 
MDL-8579,31, Closed, Cannot Reproduce,3,2,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-8535,27, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-8528,4, Closed, Fixed,4,3,1,Open > Resolved > Reopened > Resolved > Closed, --- > CannotReproduce > Fixed, , 
MDL-8526,311, Closed, Cannot Reproduce,2,2,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-8497,0, Closed, Cannot Reproduce,2,2,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-8492,59, Closed, Cannot Reproduce,4,2,0,Open > Resolved > Reopened > Resolved > Closed, --- > Notabug > CannotReproduce, , 
MDL-8470,1406, Closed, Cannot Reproduce,9,3,2,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-8466,2303, Closed, Cannot Reproduce,5,3,2,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-8397,1648, Closed, Cannot Reproduce,2,2,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-8330,290, Closed, Fixed,14,4,3,Open > Resolved > Closed > Reopened > Resolved > Closed, --- > CannotReproduce > Fixed, , 
MDL-8162,376, Closed, Cannot Reproduce,1,1,2,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-8095,6, Closed, Cannot Reproduce,4,2,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-8091,8, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-8088,3, Closed, Cannot Reproduce,5,3,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-8058,261, Closed, Cannot Reproduce,0,1,Open > Resolved > Closed, --- > CannotReproduce, , ,
MDL-8033,356, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-8019,0, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-7924,1850, Closed, Cannot Reproduce,2,2,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-7912,532, Closed, Cannot Reproduce,3,2,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-7908,1464, Closed, Cannot Reproduce,1,1,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-7714,681, Closed, Cannot Reproduce,1,1,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-7587,126, Closed, Cannot Reproduce,1,1,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-7585,1950, Closed, Cannot Reproduce,2,2,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-7549,1909, Closed, Won't Fix,19,6,3,Open > Resolved > Reopened > InProgress > Resolved > Closed > Reopened > Resolved > Reopened > Closed, --- > CannotReproduce > Fixed > Fixed > WontFix, , 
MDL-7383,5, Closed, Cannot Reproduce,4,2,2,Open > InProgress > Resolved > Reopened > Resolved > Closed, --- > Fixed > CannotReproduce, , 
MDL-7378,1433, Closed, Cannot Reproduce,2,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-7358,128, Closed, Cannot Reproduce,6,3,2,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-7228,147, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-7219,148, Closed, Cannot Reproduce,2,2,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-7175,0, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-7153,10, Closed, Cannot Reproduce,2,2,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-7111,154, Closed, Cannot Reproduce,1,1,1,Open > Resolved > Closed, -- > CannotReproduce, , 
